letter,ID,amplitude,amplitude_se,time,num_events,frequency,cell,sex,X,Y,age,animal,synapses,treatment,category,R_a,notes,days_alone,animal_or_slicing_problems
RMA10A,Concatenate-RMA10A,12.51,0.47,21.08,6,1.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.74,0.39,21.17,8,1.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.57,0.69,21.25,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,21.08,5.66,21.33,11,2.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,14.34,1.04,21.42,8,1.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,15.69,2.21,21.5,16,3.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.91,0.55,21.58,14,2.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,21.97,7.97,21.67,1,0.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.57,0.45,21.75,10,2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.93,0.86,21.83,17,3.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.82,0.36,21.92,15,3,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.83,0.52,22,12,2.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.5,0.79,22.08,8,1.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,14.34,0.82,22.17,6,1.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.33,0.73,22.25,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.83,1.63,22.33,3,0.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,14.04,1.83,22.42,4,0.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.7,0.59,22.5,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.51,0.87,22.58,7,1.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,14.21,0.68,22.67,7,1.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,15.72,1.84,22.75,4,0.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.58,0.84,22.83,8,1.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,29.3,8.43,22.92,2,0.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.82,0.66,23,4,0.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,0,0,23.08,0,0,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,11.84,0.46,23.17,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.11,0.24,23.25,6,1.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.73,0,23.33,2,0.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,11.9,0.58,23.42,4,0.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.92,0.66,23.5,6,1.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.99,0.82,23.58,7,1.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,11.86,0.32,23.67,7,1.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.66,0.75,23.75,8,1.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.38,0.32,23.83,7,1.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.47,0.46,23.92,7,1.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.57,0.71,24,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,11.52,0.24,24.08,8,1.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,14.65,0.99,24.17,8,1.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.67,0.71,24.25,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,11.66,0.33,24.33,9,1.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.67,1.12,24.42,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.33,0.59,24.5,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,14.16,1.38,24.58,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,14.65,0.72,24.67,7,1.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.72,0.37,24.75,6,1.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,11.6,0.42,24.83,6,1.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,14.04,1.13,24.92,6,1.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.2,0.76,25,8,1.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.43,0.58,25.08,8,1.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.31,0.59,25.17,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.68,0.63,25.25,9,1.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,11.84,0.46,25.33,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.82,0.5,25.42,4,0.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.43,0.7,25.5,3,0.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.05,0.52,25.58,4,0.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.18,1.18,25.67,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.95,0.94,25.75,7,1.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.43,0.64,25.83,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.26,0.28,25.92,11,2.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.43,0.74,26,6,1.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.43,0.64,26.08,9,1.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,14.8,0.73,26.17,8,1.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.51,0.64,26.25,4,0.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,11.6,0.25,26.33,4,0.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.67,0.79,26.42,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.67,0.71,26.5,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.21,0.32,26.58,9,1.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.94,1.33,26.67,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.72,0.53,26.75,6,1.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.61,0.2,26.83,3,0.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.22,0.73,26.92,9,1.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.51,0.72,27,8,1.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.43,0.93,27.08,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.21,0.27,27.17,10,2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.56,0.56,27.25,12,2.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,14.04,0.43,27.33,4,0.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.61,0.51,27.42,6,1.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,11.44,0.29,27.5,4,0.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12,1.02,27.58,3,0.6,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.41,0.41,27.67,2,0.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.78,0.48,27.75,7,1.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.73,1.05,27.83,7,1.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.31,0.68,27.92,6,1.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,13.83,0.91,28,6,1.2,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,14.95,0,28.08,2,0.4,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,14.04,2.1,28.17,4,0.8,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
RMA10A,Concatenate-RMA10A,12.33,0.45,28.25,5,1,9.3.4,Female,234.18,615.7,37,9,Glutamate,AM251,2,"2.3, 2.1, 2.3, 2.3, 2.2, 2.3",,0,acute animal 9 was fasted from like 10:30 to 2:30 on Monday but mostly asleep and easily reintergrated with the others
