letter,ID,P1,P2
RMA3,concatenate175,-13.45985794,-14.68056107
RMA3,concatenate175,-48.37036133,-19.07348633
RMA3,concatenate175,-16.47146034,-29.28884315
RMA3,concatenate175,-12.47205257,-30.7825985
RMA3,concatenate175,-13.9818697,-20.08538437
RMA3,concatenate175,-7.557116032,-27.08836555
RMA3,concatenate175,-42.02591705,-31.64994049
RMA3,concatenate175,-22.51876068,-19.46700287
RMA3,concatenate175,-15.56396484,-16.17431641
RMA3,concatenate175,-10.03064632,-41.15857697
RMA3,concatenate175,-4.168058872,-27.97176933
RMA3,concatenate175,-16.18234825,-11.2995348
RMA3,concatenate175,-35.27189636,-10.85783291
RMA3,concatenate175,-4.890843391,-26.8635006
RMA3,concatenate175,-9.621068001,-28.54196739
RMA3,concatenate175,-45.87273788,-29.3932457
RMA3,concatenate175,-8.047003746,-14.15051937
RMA3,concatenate175,-11.74926758,-32.5012207
RMA3,concatenate175,-14.56812763,-42.64429855
RMA3,concatenate175,-15.99763584,-23.9322052
RMA3,concatenate175,-10.79358578,-38.25940704
RMA3,concatenate175,-14.86527252,-16.08597565
RMA3,concatenate175,-10.40006924,-32.983078
RMA3,concatenate175,-16.22250175,-27.20882988
RMA3,concatenate175,-8.882221222,-19.25819778
RMA3,concatenate175,-6.745990753,-47.63954544
RMA3,concatenate175,-13.08240414,-66.79334259
RMA3,concatenate175,-9.982460022,-14.86527252
RMA3,concatenate175,-8.745695114,-42.92538452
RMA3,concatenate175,-10.92208099,-13.36348724
RMA3,concatenate175,-11.1549778,-28.24482155
RMA3,concatenate175,-30.26058769,-21.71566582
RMA3,concatenate175,-9.725470543,-46.95691681
RMA3,concatenate175,-8.271869659,-29.02382278
RMA3,concatenate175,-26.45392227,-36.21954727
RMA3,concatenate175,-17.33880234,-10.01458454
RMA3,concatenate175,-12.66479492,-12.66479492
RMA3,concatenate175,-14.13445759,-14.74480915
RMA3,concatenate175,-26.06040573,-31.55356979
RMA3,concatenate175,-20.88847923,-33.09550858
RMA3,concatenate175,-10.72933769,-35.75375366
RMA3,concatenate175,-6.553248405,-35.2397728
RMA3,concatenate175,-10.27960491,-81.69073486
RMA3,concatenate175,-14.92952061,-31.40901184
